AGYSUB,ACC,EFDATE,AGELVL,EDLVL,GSEGRD,LOSLVL,LOC,OCC,PATCO,PPGRD,SALLVL,TOA,WORKSCH,WORKSTAT,COUNT,SALARY,LOS
DLLS,AC,201510,J,13,05,A,06,0119,3,GS-05,C,15,P,2,1,034751,00.0
DLLS,AC,201605,C,04,07,A,41,0110,1,GS-07,D,15,F,1,1,042252,00.0
DLLS,AC,201604,C,04,07,A,48,0110,1,GS-07,D,15,F,1,1,045200,00.0
DLLS,AC,201610,E,21,14,A,11,0110,1,GS-14,N,15,F,1,1,141555,00.0
DLLS,AD,201610,B,13,07,A,25,0110,1,GS-07,D,35,F,1,1,043828,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201604,D,13,07,A,37,0110,1,GS-07,D,35,F,1,1,040064,00.0
DLLS,AC,201604,H,09,05,A,25,0119,3,GS-05,C,15,P,2,1,035381,00.0
DLLS,AC,201605,I,04,05,A,55,0119,3,GS-05,C,15,P,2,1,033459,00.0
DLLS,AC,201510,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201604,H,04,05,A,42,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201510,E,04,07,A,06,0110,1,GS-07,D,15,F,1,1,046846,00.0
DLLS,AC,201610,K,17,05,A,39,0119,3,GS-05,C,15,P,2,1,032925,00.0
DLLS,AC,201610,E,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DLLS,AD,201605,C,17,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201510,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201605,I,13,05,A,12,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AD,201605,C,13,07,A,36,0110,1,GS-07,D,35,F,1,1,045232,00.0
DLLS,AC,201510,D,17,12,A,11,0110,1,GS-12,G,15,F,1,1,076378,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201604,D,17,07,A,42,0110,1,GS-07,D,35,F,1,1,042788,00.0
DLLS,AC,201510,H,13,07,A,12,0110,1,GS-07,D,15,F,1,1,041868,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AA,201510,D,13,09,D,17,0110,1,GS-09,F,10,F,1,1,067182,06.4
DLLS,AC,201510,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201510,C,17,07,A,25,0110,1,GS-07,D,15,F,1,1,043258,00.0
DLLS,AC,201604,K,04,05,C,28,0119,3,GS-05,C,15,P,2,1,032318,03.4
DLLS,AC,201510,B,13,07,A,06,0110,1,GS-07,D,15,F,1,1,044076,00.0
DLLS,AD,201605,B,04,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201510,C,17,09,A,18,0110,1,GS-09,D,15,F,1,1,048623,00.0
DLLS,AD,201605,C,17,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201610,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DLLS,AC,201610,B,13,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DLLS,AA,201605,D,13,07,D,06,0110,1,GS-07,E,10,F,1,1,053627,05.8
DLLS,AC,201510,B,13,07,A,17,0110,1,GS-07,D,15,F,1,1,043362,00.0
DLLS,AD,201605,D,17,07,D,42,0110,1,GS-07,D,35,F,1,1,042788,06.1
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201610,I,04,05,A,42,0119,3,GS-05,C,15,P,2,1,034542,00.0
DLLS,AC,201610,K,17,05,A,04,0119,3,GS-05,C,15,P,2,1,033100,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201610,H,13,07,A,37,0110,1,GS-07,D,35,F,1,1,040064,00.0
DLLS,AD,201610,B,13,07,A,47,0110,1,GS-07,D,35,F,1,1,040033,00.5
DLLS,AC,201510,B,04,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AD,201601,B,13,07,A,25,0110,1,GS-07,D,35,F,1,1,043828,00.0
DLLS,AD,201605,J,13,07,E,48,0119,3,GS-07,D,38,P,2,1,046705,10.3
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201601,D,04,05,A,17,0119,3,GS-05,C,15,P,2,1,035452,00.0
DLLS,AC,201510,B,04,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,D,17,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,C,13,07,A,25,0110,1,GS-07,D,35,F,1,1,043828,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201510,C,17,05,A,06,0119,3,GS-05,C,15,P,2,1,034751,00.0
DLLS,AC,201510,H,17,05,A,13,0119,3,GS-05,C,15,P,2,1,031944,00.0
DLLS,AD,201605,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201601,H,04,05,A,48,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201605,D,13,07,A,36,0110,1,GS-07,D,15,F,1,1,045232,00.9
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201605,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201508,E,04,05,A,48,0119,3,GS-05,C,15,P,2,1,031944,00.0
DLLS,AD,201605,C,17,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AD,201507,B,13,07,A,42,0110,1,GS-07,D,35,F,1,1,042215,00.0
DLLS,AC,201507,D,13,05,D,12,0119,3,GS-05,C,15,P,2,1,031944,06.0
DLLS,AD,201508,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043057,00.0
DLLS,AC,201508,F,04,05,A,17,0119,3,GS-05,C,15,P,2,1,031944,00.0
DLLS,AC,201508,C,13,07,A,06,0110,1,GS-07,D,15,F,1,1,044076,00.0
DLLS,AC,201507,E,21,09,D,26,0110,1,GS-09,F,15,F,1,1,068393,06.7
DLLS,AC,201507,C,07,05,A,17,0119,3,GS-05,C,15,P,2,1,031944,00.0
DLLS,AD,201507,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043057,00.0
DLLS,AC,201507,G,13,05,A,12,0119,3,GS-05,D,15,P,2,1,041530,00.0
DLLS,AA,201508,D,04,05,A,39,0119,3,GS-05,C,15,P,2,1,033173,00.6
DLLS,AC,201701,G,04,05,A,48,0119,3,GS-05,C,15,P,2,1,034999,00.0
DLLS,AC,201507,C,13,05,A,36,0119,3,GS-05,C,15,P,2,1,036018,00.0
DLLS,AD,201701,B,04,09,A,11,0110,1,GS-09,E,35,F,1,1,054972,00.0
DLLS,AD,201701,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AD,201701,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AD,201701,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,054972,00.0
DLLS,AD,201701,B,04,07,A,13,0110,1,GS-07,D,35,F,1,1,042678,00.0
DLLS,AD,201701,B,13,07,A,13,0110,1,GS-07,D,35,F,1,1,042678,00.0
DLLS,AA,201508,D,13,09,D,48,0110,1,GS-09,F,10,F,1,1,060028,05.7
DLLS,AC,201701,C,04,07,A,27,0110,1,GS-07,D,15,F,1,1,043393,00.0
DLLS,AC,201701,G,13,05,A,24,0119,3,GS-05,C,15,P,2,1,036281,00.8
DLLS,AD,201508,C,17,07,A,42,0110,1,GS-07,D,35,F,1,1,042215,00.0
DLLS,AD,201701,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AC,201809,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201809,B,13,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201809,I,13,06,D,25,0119,3,GS-06,D,10,P,2,1,045241,05.3
DLLS,AD,201701,B,04,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AC,201809,J,09,05,A,34,0119,3,GS-05,C,15,P,2,1,038245,00.0
DLLS,AD,201701,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AC,201809,B,04,05,B,25,0119,3,GS-05,C,15,F,1,1,038129,01.3
DLLS,AC,201701,I,04,05,A,48,0119,3,GS-05,C,15,P,2,1,032844,00.0
DLLS,AD,201701,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,054972,00.0
DLLS,AC,201701,D,13,05,A,34,0119,3,GS-05,C,15,P,2,1,037457,00.0
DLLS,AC,201701,F,04,05,A,17,0119,3,GS-05,C,15,P,2,1,036209,00.0
DLLS,AC,201809,E,04,05,A,48,0119,3,GS-05,D,15,P,2,1,043414,00.0
DLLS,AC,201701,E,04,05,A,42,0119,3,GS-05,C,15,P,2,1,035359,00.8
DLLS,AC,201507,E,17,05,B,12,0119,3,GS-05,C,15,P,2,1,031944,02.4
DLLS,AC,201508,K,04,05,B,39,0119,3,GS-05,C,15,P,2,1,033173,01.3
DLLS,AC,201809,D,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201508,C,04,07,A,48,0110,1,GS-07,D,15,F,1,1,044613,00.0
DLLS,AC,201701,F,04,09,A,17,0110,1,GS-09,E,15,F,1,1,054864,00.0
DLLS,AD,201507,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043057,00.0
DLLS,AD,201507,C,17,07,A,42,0110,1,GS-07,D,35,F,1,1,042215,00.0
DLLS,AD,201701,C,13,07,A,11,0110,1,GS-07,D,35,F,1,1,044941,00.0
DLLS,AC,201508,G,13,05,A,53,0119,3,GS-05,D,15,P,2,1,044313,00.0
DLLS,AD,201507,B,13,07,A,42,0110,1,GS-07,D,35,F,1,1,042215,00.0
DLLS,AC,201809,F,13,05,A,04,0119,3,GS-05,C,15,P,2,1,039067,00.0
DLLS,AC,201809,E,13,07,A,42,0110,1,GS-07,D,15,F,1,1,044670,00.0
DLLS,AC,201508,G,13,05,D,53,0119,3,GS-05,D,15,P,2,1,044313,09.2
DLLS,AC,201410,B,13,07,A,42,0110,1,GS-07,D,15,F,1,1,041797,00.0
DLLS,AC,201410,C,04,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201809,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AD,201701,B,13,07,A,36,0110,1,GS-07,D,35,F,1,1,046398,00.0
DLLS,AC,201809,H,04,05,A,47,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201809,G,17,05,A,06,0119,3,GS-05,C,15,P,2,1,037015,00.0
DLLS,AC,201809,C,13,07,B,06,0110,1,GS-07,D,15,F,1,1,049937,01.5
DLLS,AC,201410,D,17,07,D,42,0110,1,GS-07,E,15,F,1,1,054337,06.5
DLLS,AC,201501,E,04,05,A,53,0119,3,GS-05,C,15,P,2,1,034085,00.0
DLLS,AC,201410,B,13,07,A,13,0110,1,GS-07,D,15,F,1,1,040939,00.0
DLLS,AC,201410,C,21,09,A,25,0110,1,GS-09,E,15,F,1,1,052390,00.0
DLLS,AC,201410,D,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,B,17,07,A,42,0110,1,GS-07,D,15,F,1,1,041797,00.0
DLLS,AC,201809,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AD,201608,B,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201809,I,17,05,A,42,0119,3,GS-05,C,15,P,2,1,036063,00.0
DLLS,AA,201809,E,21,09,B,13,0110,1,GS-09,F,15,F,1,1,069079,02.1
DLLS,AC,201809,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201501,F,13,05,A,11,0119,3,GS-05,C,15,P,2,1,034759,00.0
DLLS,AC,201410,D,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AD,201608,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DLLS,AC,201809,F,04,05,A,54,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201809,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201410,D,17,07,A,27,0110,1,GS-07,D,15,F,1,1,041512,00.0
DLLS,AC,201410,E,04,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201809,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201410,D,13,07,A,37,0110,1,GS-07,C,15,F,1,1,039179,00.0
DLLS,AC,201410,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,D,13,07,A,13,0110,1,GS-07,D,15,F,1,1,040939,00.0
DLLS,AC,201809,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201809,F,13,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201410,D,04,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,E,17,07,A,13,0110,1,GS-07,D,15,F,1,1,040939,00.0
DLLS,AD,201608,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DLLS,AC,201608,E,13,13,A,11,0110,1,GS-13,J,10,F,1,1,104433,00.0
DLLS,AC,201809,I,04,05,A,11,0119,3,GS-05,C,15,P,2,1,037113,00.0
DLLS,AC,201809,C,13,09,A,25,0110,1,GS-09,E,15,F,1,1,055909,00.0
DLLS,AC,201410,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,B,04,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,B,04,07,A,42,0110,1,GS-07,E,15,F,1,1,054337,00.0
DLLS,AD,201608,C,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DLLS,AC,201809,I,13,05,A,40,0119,3,GS-05,D,15,P,2,1,042300,00.0
DLLS,AC,201410,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201809,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.9
DLLS,AC,201511,J,17,15,J,11,0110,1,GS-15,O,20,I,2,1,158700,40.3
DLLS,AE,201511,H,22,,F,11,0110,1,ES-**,O,50,F,1,1,156126,19.3
DLLS,AC,201511,B,13,07,A,06,0110,1,GS-07,D,15,F,1,1,044076,00.0
DLLS,AD,201608,B,17,09,A,11,0110,1,GS-09,E,35,F,1,1,053435,00.0
DLLS,AC,201809,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201608,B,04,07,A,29,0110,1,GS-07,D,15,F,1,1,040082,00.0
DLLS,AC,201511,G,17,07,A,12,0110,1,GS-07,C,15,F,1,1,039570,00.0
DLLS,AC,201511,H,17,07,A,47,0110,1,GS-07,E,15,F,1,1,051437,00.0
DLLS,AC,201410,D,04,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201410,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AA,201608,D,17,12,B,11,0110,1,GS-12,G,15,F,1,1,077490,02.3
DLLS,AC,201608,C,04,05,A,06,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201608,B,13,07,A,13,0110,1,GS-07,D,15,F,1,1,041864,00.0
DLLS,AC,201410,C,13,07,A,36,0110,1,GS-07,D,15,F,1,1,044175,00.0
DLLS,AC,201410,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201608,F,21,07,A,48,0110,1,GS-07,D,15,F,1,1,042375,00.0
DLLS,AC,201511,G,04,05,A,06,0119,3,GS-05,C,15,P,2,1,035582,00.0
DLLS,AC,201608,K,04,05,A,36,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201511,F,13,07,E,06,0110,1,GS-07,E,15,F,1,1,057294,13.3
DLLS,AD,201608,D,13,07,A,11,0110,1,GS-07,D,35,F,1,1,043684,00.0
DLLS,AC,201601,E,17,07,A,37,0110,1,GS-07,D,15,F,1,1,049413,00.0
DLLS,AC,201808,J,04,05,A,27,0119,3,GS-05,C,15,P,2,1,035709,00.0
DLLS,AC,201601,K,04,05,A,17,0119,3,GS-05,C,15,P,2,1,035452,00.0
DLLS,AD,201608,F,21,07,A,48,0110,1,GS-07,D,35,F,1,1,042375,00.0
DLLS,AD,201608,B,04,07,A,29,0110,1,GS-07,D,35,F,1,1,040082,00.0
DLLS,AC,201808,D,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AD,201608,B,13,07,A,13,0110,1,GS-07,D,35,F,1,1,041864,00.0
DLLS,AC,201608,C,04,05,A,06,0119,3,GS-05,C,20,P,2,1,032318,00.0
DLLS,AC,201808,E,04,07,A,48,0110,1,GS-07,D,15,F,1,1,044244,00.0
DLLS,AC,201808,B,13,09,B,11,0110,1,GS-09,E,15,F,1,1,056233,01.0
DLLS,AC,201808,D,17,11,A,11,0110,1,GS-11,G,15,F,1,1,079377,00.0
DLLS,AC,201808,I,04,05,A,42,0119,3,GS-05,C,15,P,2,1,036063,00.0
DLLS,AC,201611,F,04,05,A,34,0119,3,GS-05,C,15,P,2,1,036515,00.0
DLLS,AC,201808,D,17,07,A,29,0110,1,GS-07,D,15,F,1,1,041759,00.0
DLLS,AD,201611,B,13,07,A,36,0110,1,GS-07,D,35,F,1,1,045232,00.0
DLLS,AC,201601,J,04,05,A,27,0119,3,GS-05,C,15,P,2,1,034282,00.0
DLLS,AC,201601,G,04,05,A,55,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201808,D,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201601,I,04,05,A,29,0119,3,GS-05,C,15,P,2,1,032357,00.0
DLLS,AC,201808,D,13,05,A,42,0119,3,GS-05,C,15,P,2,1,036063,00.0
DLLS,AC,201808,H,17,05,A,29,0119,3,GS-05,D,10,P,2,1,043828,00.0
DLLS,AC,201810,B,13,07,A,42,0110,1,GS-07,D,15,F,1,1,044670,00.0
DLLS,AC,201810,B,17,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201808,G,04,05,F,48,0119,3,GS-05,D,10,P,2,1,046435,15.8
DLLS,AC,201808,J,04,05,A,27,0119,3,GS-05,C,15,P,2,1,035709,00.0
DLLS,AC,201411,D,14,09,A,42,0110,1,GS-09,E,15,F,1,1,051126,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201411,D,13,12,D,36,0110,1,GS-12,H,10,F,1,1,086196,07.2
DLLS,AC,201808,D,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201810,C,04,07,A,13,0110,1,GS-07,D,15,F,1,1,043441,00.0
DLLS,AC,201810,D,04,05,A,16,0119,3,GS-05,C,20,P,2,1,033394,00.0
DLLS,AC,201509,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201810,C,13,07,A,42,0110,1,GS-07,D,15,F,1,1,044670,00.0
DLLS,AC,201509,F,04,05,A,29,0119,3,GS-05,C,15,P,2,1,031944,00.0
DLLS,AC,201808,F,17,05,A,42,0119,3,GS-05,C,15,P,2,1,036063,00.0
DLLS,AC,201411,D,17,05,D,04,0119,3,GS-05,D,15,P,2,1,041122,08.3
DLLS,AC,201411,K,04,05,A,13,0119,3,GS-05,C,15,P,2,1,031628,00.0
DLLS,AC,201411,D,13,05,A,06,0119,3,GS-05,C,15,P,2,1,037443,00.0
DLLS,AC,201808,H,04,05,A,39,0119,3,GS-05,D,15,P,2,1,044445,00.0
DLLS,AC,201808,C,13,09,A,36,0110,1,GS-09,E,15,F,1,1,057948,00.9
DLLS,AC,201808,D,17,05,D,29,0119,3,GS-05,D,10,P,2,1,043828,08.3
DLLS,AC,201411,B,13,07,A,42,0110,1,GS-07,D,15,F,1,1,041797,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201411,J,04,05,A,37,0119,3,GS-05,C,15,P,2,1,032592,00.0
DLLS,AC,201411,H,13,05,A,47,0119,3,GS-05,C,15,P,2,1,031628,00.0
DLLS,AC,201808,H,04,05,B,55,0119,3,GS-05,C,20,P,2,1,037847,02.3
DLLS,AC,201808,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201509,C,13,07,A,25,0110,1,GS-07,D,15,F,1,1,043258,00.0
DLLS,AC,201808,C,13,09,A,11,0110,1,GS-09,E,15,F,1,1,056233,00.0
DLLS,AC,201509,I,17,05,D,53,0119,3,GS-05,D,15,P,2,1,040904,09.4
DLLS,AA,201808,H,04,05,E,08,0119,3,GS-05,D,10,P,2,1,047214,10.4
DLLS,AC,201808,E,10,05,A,28,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201509,E,17,07,A,11,0110,1,GS-07,E,15,F,1,1,051666,00.0
DLLS,AC,201509,D,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201810,D,04,05,A,40,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201509,C,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201501,C,13,07,A,27,0110,1,GS-07,D,15,F,1,1,041927,00.0
DLLS,AC,201411,C,13,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201411,D,04,09,B,11,0110,1,GS-09,E,15,F,1,1,052146,02.0
DLLS,AC,201509,E,21,05,A,53,0119,3,GS-05,C,15,P,2,1,034085,00.0
DLLS,AC,201810,I,13,05,C,06,0119,3,GS-05,D,10,P,2,1,047873,03.4
DLLS,AC,201509,D,04,07,A,48,0110,1,GS-07,D,15,F,1,1,041827,00.0
DLLS,AC,201509,B,13,05,A,42,0119,3,GS-05,C,15,P,2,1,034079,00.0
DLLS,AC,201411,K,04,05,A,13,0119,3,GS-05,D,15,P,2,1,041122,00.0
DLLS,AA,201810,D,13,12,D,11,0110,1,GS-12,I,10,F,1,1,092421,09.3
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201411,H,14,09,A,11,0110,1,GS-09,E,15,F,1,1,052146,00.0
DLLS,AC,201411,K,07,05,A,39,0119,3,GS-05,C,15,P,2,1,032844,00.0
DLLS,AC,201810,C,17,09,A,13,0110,1,GS-09,E,15,F,1,1,053137,00.8
DLLS,AC,201810,G,04,05,A,31,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201810,B,13,07,A,25,0110,1,GS-07,D,15,F,1,1,045707,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AE,201411,J,17,,A,11,0110,1,ES-**,O,50,F,1,1,150000,00.0
DLLS,AC,201810,E,17,07,A,25,0110,1,GS-07,D,15,F,1,1,045707,00.0
DLLS,AC,201810,B,13,07,A,13,0110,1,GS-07,D,15,F,1,1,043441,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201610,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DLLS,AC,201509,J,13,05,A,29,0119,3,GS-05,D,10,P,2,1,041530,00.8
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201610,C,17,09,A,11,0110,1,GS-09,E,15,F,1,1,053435,00.0
DLLS,AC,201610,K,17,05,A,41,0119,3,GS-05,C,15,P,2,1,034109,00.0
DLLS,AC,201509,E,04,05,A,42,0119,3,GS-05,C,15,P,2,1,034079,00.0
DLLS,AC,201610,B,13,07,A,47,0110,1,GS-07,D,15,F,1,1,040033,00.5
DLLS,AC,201602,I,04,05,A,28,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201509,D,17,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.2
DLLS,AD,201602,D,13,07,A,26,0110,1,GS-07,D,35,F,1,1,043551,00.0
DLLS,AC,201602,G,04,07,A,06,0110,1,GS-07,D,20,F,2,1,044689,00.0
DLLS,AC,201509,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,043057,00.0
DLLS,AC,201602,E,13,05,A,37,0119,3,GS-05,D,15,P,2,1,043331,00.0
DLLS,AD,201602,B,13,07,A,36,0110,1,GS-07,D,35,F,1,1,045232,00.0
DLLS,AA,201602,C,13,13,D,11,0110,1,GS-13,I,10,F,1,1,092145,05.1
DLLS,AC,201602,E,04,05,A,42,0119,3,GS-05,C,15,P,2,1,034542,00.0
DLLS,AC,201602,I,13,05,A,45,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AD,201602,D,13,07,A,17,0110,1,GS-07,D,35,F,1,1,043915,00.0
DLLS,AC,201602,F,04,05,A,39,0119,3,GS-05,C,15,P,2,1,033182,00.0
DLLS,AC,201602,J,04,05,A,53,0119,3,GS-05,C,15,P,2,1,034553,00.0
DLLS,AC,201602,G,04,05,A,48,0119,3,GS-05,C,15,P,2,1,032318,00.0
DLLS,AC,201812,E,17,05,A,36,0119,3,GS-05,C,15,P,2,1,038245,00.0
DLLS,AC,201812,B,17,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201812,E,04,05,A,55,0119,3,GS-05,C,15,P,2,1,033394,00.0
DLLS,AC,201812,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201812,G,21,11,B,48,0110,1,GS-11,F,15,F,1,1,065479,01.0
DLLS,AC,201812,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201901,I,13,05,A,34,0119,3,GS-05,C,10,P,2,1,039053,00.0
DLLS,AC,201901,C,13,07,C,11,0110,1,GS-07,E,15,F,1,1,059554,03.3
DLLS,AC,201901,B,13,07,A,11,0110,1,GS-07,D,15,F,1,1,045972,00.0
DLLS,AC,201901,H,17,07,A,25,0110,1,GS-07,D,15,F,1,1,046634,00.0
